datetime,actual_demand_mw,predicted_demand_mw,absolute_error_mw
2017-12-28 10:00:00,41625.0,42799.027,1174.0270000000019
2017-12-28 11:00:00,40756.0,42069.066,1313.065999999999
2017-12-28 12:00:00,39895.0,40939.426,1044.4259999999995
2017-12-28 13:00:00,39369.0,40064.812,695.8119999999981
2017-12-28 14:00:00,39132.0,39837.29,705.2900000000009
2017-12-28 15:00:00,39023.0,39284.07,261.0699999999997
2017-12-28 16:00:00,39620.0,39346.445,273.5550000000003
2017-12-28 17:00:00,41556.0,40545.418,1010.5820000000022
2017-12-28 18:00:00,44628.0,42505.965,2122.0350000000035
2017-12-28 19:00:00,44715.0,43640.055,1074.9449999999997
2017-12-28 20:00:00,44411.0,43487.074,923.9259999999995
2017-12-28 21:00:00,43686.0,42817.062,868.9380000000019
2017-12-28 22:00:00,42977.0,41919.38,1057.6200000000026
2017-12-28 23:00:00,40722.0,39953.867,768.1330000000016
2017-12-29 00:00:00,38835.0,38035.598,799.4020000000019
2017-12-29 01:00:00,37263.0,36165.582,1097.4179999999978
2017-12-29 02:00:00,36393.0,35345.56,1047.4400000000023
2017-12-29 03:00:00,36128.0,35109.77,1018.2300000000032
2017-12-29 04:00:00,36164.0,35238.836,925.163999999997
2017-12-29 05:00:00,36408.0,35911.086,496.91399999999703
2017-12-29 06:00:00,37602.0,36515.16,1086.8399999999965
2017-12-29 07:00:00,39607.0,38523.938,1083.061999999998
2017-12-29 08:00:00,41148.0,41465.8,317.8000000000029
2017-12-29 09:00:00,41411.0,42237.89,826.8899999999994
2017-12-29 10:00:00,40683.0,42143.0,1460.0
2017-12-29 11:00:00,40156.0,41553.836,1397.836000000003
2017-12-29 12:00:00,39874.0,41199.383,1325.3830000000016
2017-12-29 13:00:00,39287.0,40165.582,878.5820000000022
2017-12-29 14:00:00,37977.0,39526.727,1549.726999999999
2017-12-29 15:00:00,37776.0,38586.504,810.5040000000008
2017-12-29 16:00:00,38432.0,38017.957,414.04299999999785
2017-12-29 17:00:00,40134.0,39667.56,466.4400000000023
2017-12-29 18:00:00,42982.0,41564.24,1417.760000000002
2017-12-29 19:00:00,42882.0,42182.914,699.086000000003
2017-12-29 20:00:00,42555.0,42277.453,277.54699999999866
2017-12-29 21:00:00,41865.0,41905.062,40.06199999999808
2017-12-29 22:00:00,40769.0,40268.336,500.66399999999703
2017-12-29 23:00:00,39088.0,38284.195,803.8050000000003
2017-12-30 00:00:00,37286.0,36429.293,856.7070000000022
2017-12-30 01:00:00,35657.0,34902.766,754.2339999999967
2017-12-30 02:00:00,34540.0,34536.043,3.9570000000021537
2017-12-30 03:00:00,33812.0,34178.457,366.45700000000215
2017-12-30 04:00:00,33635.0,33837.72,202.72000000000116
2017-12-30 05:00:00,33975.0,34154.582,179.58200000000215
2017-12-30 06:00:00,34625.0,34643.17,18.169999999998254
2017-12-30 07:00:00,35660.0,35588.246,71.75400000000081
2017-12-30 08:00:00,36743.0,37344.258,601.2580000000016
2017-12-30 09:00:00,37753.0,38234.53,481.52999999999884
2017-12-30 10:00:00,38948.0,38917.375,30.625
2017-12-30 11:00:00,39344.0,40217.582,873.5820000000022
2017-12-30 12:00:00,38996.0,40601.555,1605.5550000000003
2017-12-30 13:00:00,38194.0,39709.92,1515.9199999999983
2017-12-30 14:00:00,37309.0,38740.574,1431.5740000000005
2017-12-30 15:00:00,37004.0,37747.926,743.9259999999995
2017-12-30 16:00:00,36982.0,37427.71,445.7099999999991
2017-12-30 17:00:00,38164.0,37679.61,484.3899999999994
2017-12-30 18:00:00,40447.0,38790.79,1656.2099999999991
2017-12-30 19:00:00,40782.0,39543.66,1238.3399999999965
2017-12-30 20:00:00,40506.0,40057.93,448.0699999999997
2017-12-30 21:00:00,40383.0,39490.723,892.2770000000019
2017-12-30 22:00:00,39438.0,38808.2,629.8000000000029
2017-12-30 23:00:00,37874.0,37072.45,801.5500000000029
2017-12-31 00:00:00,36156.0,35390.203,765.7969999999987
2017-12-31 01:00:00,35242.0,33731.56,1510.4400000000023
2017-12-31 02:00:00,34410.0,33610.086,799.913999999997
2017-12-31 03:00:00,34150.0,33469.492,680.5080000000016
2017-12-31 04:00:00,34220.0,33448.473,771.5270000000019
2017-12-31 05:00:00,34627.0,33828.133,798.8669999999984
2017-12-31 06:00:00,35438.0,34445.426,992.5740000000005
2017-12-31 07:00:00,36615.0,35734.477,880.523000000001
2017-12-31 08:00:00,37612.0,38238.29,626.2900000000009
2017-12-31 09:00:00,38435.0,38517.2,82.19999999999709
2017-12-31 10:00:00,38803.0,39447.65,644.6500000000015
2017-12-31 11:00:00,39375.0,39287.86,87.13999999999942
2017-12-31 12:00:00,39565.0,40300.13,735.1299999999974
2017-12-31 13:00:00,39664.0,40466.605,802.6050000000032
2017-12-31 14:00:00,39888.0,40448.863,560.8629999999976
2017-12-31 15:00:00,40210.0,40337.176,127.17599999999948
2017-12-31 16:00:00,40604.0,40779.016,175.01600000000326
2017-12-31 17:00:00,42013.0,41100.996,912.0040000000008
2017-12-31 18:00:00,44605.0,42373.418,2231.582000000002
2017-12-31 19:00:00,44650.0,43391.145,1258.8550000000032
2017-12-31 20:00:00,43948.0,43113.133,834.8669999999984
2017-12-31 21:00:00,43092.0,42531.863,560.1370000000024
2017-12-31 22:00:00,42090.0,40960.035,1129.9649999999965
2017-12-31 23:00:00,40972.0,39178.65,1793.3499999999985
2018-01-01 00:00:00,39928.0,38753.066,1174.934000000001
2018-01-01 01:00:00,38925.0,37901.848,1023.1520000000019
2018-01-01 02:00:00,38298.0,37147.34,1150.6600000000035
2018-01-01 03:00:00,37808.0,36932.734,875.2660000000033
2018-01-01 04:00:00,37742.0,37135.5,606.5
2018-01-01 05:00:00,38049.0,37042.043,1006.9570000000022
2018-01-01 06:00:00,38821.0,37594.574,1226.4259999999995
2018-01-01 07:00:00,39762.0,38629.57,1132.4300000000003
2018-01-01 08:00:00,40154.0,40591.617,437.61699999999837
2018-01-01 09:00:00,40309.0,40726.188,417.1880000000019
2018-01-01 10:00:00,39884.0,40528.016,644.0160000000033
2018-01-01 11:00:00,39544.0,40071.543,527.5429999999978
2018-01-01 12:00:00,39270.0,39847.64,577.6399999999994
2018-01-01 13:00:00,38987.0,39539.33,552.3300000000017
2018-01-01 14:00:00,38726.0,39627.164,901.163999999997
2018-01-01 15:00:00,38737.0,39115.84,378.8399999999965
2018-01-01 16:00:00,39337.0,39390.133,53.13300000000163
2018-01-01 17:00:00,41213.0,40898.23,314.7699999999968
2018-01-01 18:00:00,44147.0,42374.035,1772.9649999999965
2018-01-01 19:00:00,44343.0,43591.098,751.9020000000019
2018-01-01 20:00:00,44284.0,43473.836,810.163999999997
2018-01-01 21:00:00,43751.0,43146.906,604.0939999999973
2018-01-01 22:00:00,42402.0,42134.844,267.1560000000027
2018-01-01 23:00:00,40164.0,39956.586,207.41399999999703
2018-01-02 00:00:00,38608.0,38345.562,262.4380000000019
2018-01-02 01:00:00,37679.0,36713.3,965.6999999999971
2018-01-02 02:00:00,37160.0,36540.67,619.3300000000017
2018-01-02 03:00:00,37063.0,36295.09,767.9100000000035
2018-01-02 04:00:00,37401.0,36670.02,730.9800000000032
2018-01-02 05:00:00,38255.0,37031.562,1223.438000000002
2018-01-02 06:00:00,40408.0,38145.543,2262.457000000002
2018-01-02 07:00:00,43508.0,40311.86,3196.1399999999994
2018-01-02 08:00:00,45012.0,43903.28,1108.7200000000012
2018-01-02 09:00:00,44491.0,44967.586,476.58600000000297
2018-01-02 10:00:00,43736.0,45020.984,1284.9839999999967
2018-01-02 11:00:00,42747.0,44101.895,1354.8949999999968
2018-01-02 12:00:00,41745.0,42412.527,667.5270000000019
2018-01-02 13:00:00,40849.0,41289.996,440.9959999999992
2018-01-02 14:00:00,40240.0,40457.547,217.54699999999866
2018-01-02 15:00:00,39817.0,40292.984,475.98399999999674
2018-01-02 16:00:00,40291.0,39986.066,304.9340000000011
2018-01-02 17:00:00,42219.0,41273.203,945.7969999999987
2018-01-02 18:00:00,45537.0,43451.902,2085.097999999998
2018-01-02 19:00:00,46050.0,44492.152,1557.8479999999981
2018-01-02 20:00:00,45787.0,45129.844,657.1560000000027
2018-01-02 21:00:00,45209.0,45266.133,57.13300000000163
2018-01-02 22:00:00,43663.0,43577.902,85.09799999999814
2018-01-02 23:00:00,41581.0,41009.555,571.4449999999997
2018-01-03 00:00:00,39451.0,38945.473,505.52700000000186
2018-01-03 01:00:00,38011.0,37237.457,773.5429999999978
2018-01-03 02:00:00,37534.0,36649.395,884.6050000000032
2018-01-03 03:00:00,37485.0,36456.33,1028.6699999999983
2018-01-03 04:00:00,37864.0,36693.406,1170.5939999999973
2018-01-03 05:00:00,38960.0,37526.25,1433.75
2018-01-03 06:00:00,41303.0,38996.797,2306.2030000000013
2018-01-03 07:00:00,44802.0,41345.87,3456.1299999999974
2018-01-03 08:00:00,46432.0,45599.266,832.7339999999967
2018-01-03 09:00:00,45542.0,46931.44,1389.4400000000023
2018-01-03 10:00:00,43472.0,46120.863,2648.8629999999976
2018-01-03 11:00:00,41762.0,44131.99,2369.989999999998
2018-01-03 12:00:00,40644.0,41813.758,1169.7580000000016
2018-01-03 13:00:00,39561.0,40977.69,1416.6900000000023
2018-01-03 14:00:00,38709.0,40013.617,1304.6169999999984
2018-01-03 15:00:00,38092.0,39031.77,939.7699999999968
2018-01-03 16:00:00,38594.0,38678.73,84.7300000000032
2018-01-03 17:00:00,40576.0,39521.934,1054.065999999999
2018-01-03 18:00:00,43373.0,41418.867,1954.1330000000016
2018-01-03 19:00:00,43683.0,42690.504,992.4959999999992
2018-01-03 20:00:00,43308.0,43042.633,265.36699999999837
2018-01-03 21:00:00,42440.0,42471.34,31.339999999996508
2018-01-03 22:00:00,40661.0,41248.504,587.5040000000008
2018-01-03 23:00:00,38207.0,38178.11,28.889999999999418
2018-01-04 00:00:00,36088.0,35996.36,91.63999999999942
2018-01-04 01:00:00,34494.0,34536.7,42.69999999999709
2018-01-04 02:00:00,33875.0,33930.746,55.745999999999185
2018-01-04 03:00:00,33689.0,33957.625,268.625
2018-01-04 04:00:00,34014.0,34271.13,257.1299999999974
2018-01-04 05:00:00,34950.0,34795.773,154.22699999999895
2018-01-04 06:00:00,36900.0,36565.938,334.0619999999981
2018-01-04 07:00:00,39460.0,38536.35,923.6500000000015
2018-01-04 08:00:00,41243.0,41325.367,82.36699999999837
2018-01-04 09:00:00,42221.0,42245.953,24.95300000000134
2018-01-04 10:00:00,43053.0,42973.043,79.95700000000215
2018-01-04 11:00:00,43789.0,43570.7,218.3000000000029
2018-01-04 12:00:00,44047.0,44665.664,618.663999999997
2018-01-04 13:00:00,43714.0,44684.125,970.125
2018-01-04 14:00:00,43595.0,44087.715,492.7149999999965
2018-01-04 15:00:00,43123.0,44217.273,1094.273000000001
2018-01-04 16:00:00,42912.0,43065.33,153.33000000000175
2018-01-04 17:00:00,43831.0,43646.625,184.375
2018-01-04 18:00:00,46456.0,44730.074,1725.9259999999995
2018-01-04 19:00:00,46484.0,45531.965,952.0350000000035
2018-01-04 20:00:00,45896.0,45215.125,680.875
2018-01-04 21:00:00,45377.0,45138.355,238.6449999999968
2018-01-04 22:00:00,44092.0,43313.723,778.2770000000019
2018-01-04 23:00:00,42257.0,41172.72,1084.2799999999988
2018-01-05 00:00:00,40624.0,39760.84,863.1600000000035
2018-01-05 01:00:00,39667.0,38381.02,1285.9800000000032
2018-01-05 02:00:00,39270.0,37865.45,1404.550000000003
2018-01-05 03:00:00,39249.0,37596.94,1652.0599999999977
2018-01-05 04:00:00,39548.0,37858.598,1689.4020000000019
2018-01-05 05:00:00,40385.0,38573.605,1811.3949999999968
2018-01-05 06:00:00,42160.0,39552.746,2607.254000000001
2018-01-05 07:00:00,44660.0,41641.637,3018.3629999999976
2018-01-05 08:00:00,46307.0,45623.33,683.6699999999983
2018-01-05 09:00:00,46537.0,46604.312,67.31199999999808
2018-01-05 10:00:00,46010.0,47108.414,1098.413999999997
2018-01-05 11:00:00,45360.0,47451.297,2091.2969999999987
2018-01-05 12:00:00,44687.0,46673.758,1986.7580000000016
2018-01-05 13:00:00,44097.0,46041.062,1944.061999999998
2018-01-05 14:00:00,43615.0,45640.754,2025.7540000000008
2018-01-05 15:00:00,43368.0,44999.72,1631.7200000000012
2018-01-05 16:00:00,43930.0,44350.562,420.5619999999981
2018-01-05 17:00:00,45917.0,45253.695,663.3050000000003
2018-01-05 18:00:00,48945.0,47465.176,1479.8240000000005
2018-01-05 19:00:00,49021.0,48410.58,610.4199999999983
2018-01-05 20:00:00,48445.0,47907.414,537.586000000003
2018-01-05 21:00:00,47788.0,46853.16,934.8399999999965
2018-01-05 22:00:00,46496.0,45803.848,692.1520000000019
2018-01-05 23:00:00,44661.0,43817.38,843.6200000000026
2018-01-06 00:00:00,42779.0,42431.023,347.97699999999895
2018-01-06 01:00:00,41535.0,40392.344,1142.6560000000027
2018-01-06 02:00:00,40834.0,39871.652,962.3479999999981
2018-01-06 03:00:00,40540.0,39517.8,1022.1999999999971
2018-01-06 04:00:00,40534.0,39430.906,1103.0939999999973
2018-01-06 05:00:00,40909.0,39779.492,1129.5080000000016
2018-01-06 06:00:00,41765.0,40618.527,1146.4729999999981
2018-01-06 07:00:00,43089.0,41161.613,1927.3870000000024
2018-01-06 08:00:00,44231.0,43893.492,337.50800000000163
2018-01-06 09:00:00,44657.0,45401.395,744.3949999999968
2018-01-06 10:00:00,44457.0,45897.926,1440.9259999999995
2018-01-06 11:00:00,43912.0,45978.645,2066.644999999997
2018-01-06 12:00:00,43298.0,45423.2,2125.199999999997
2018-01-06 13:00:00,42589.0,44665.883,2076.8830000000016
2018-01-06 14:00:00,42103.0,43684.418,1581.4179999999978
2018-01-06 15:00:00,41940.0,42811.27,871.2699999999968
2018-01-06 16:00:00,42542.0,42862.062,320.0619999999981
2018-01-06 17:00:00,44516.0,43795.594,720.4060000000027
2018-01-06 18:00:00,47372.0,46186.887,1185.1129999999976
2018-01-06 19:00:00,47714.0,46673.445,1040.5550000000003
2018-01-06 20:00:00,47287.0,46443.3,843.6999999999971
2018-01-06 21:00:00,46860.0,46443.3,416.6999999999971
2018-01-06 22:00:00,45795.0,44962.168,832.8320000000022
2018-01-06 23:00:00,44320.0,43906.383,413.61699999999837
2018-01-07 00:00:00,42777.0,42408.9,368.09999999999854
2018-01-07 01:00:00,41612.0,40643.15,968.8499999999985
2018-01-07 02:00:00,40902.0,40163.95,738.0500000000029
2018-01-07 03:00:00,40664.0,40387.195,276.8050000000003
2018-01-07 04:00:00,40720.0,39870.426,849.5740000000005
2018-01-07 05:00:00,41035.0,39868.152,1166.8479999999981
2018-01-07 06:00:00,41834.0,40389.31,1444.6900000000023
2018-01-07 07:00:00,42860.0,41261.16,1598.8399999999965
2018-01-07 08:00:00,43844.0,43871.914,27.91399999999703
2018-01-07 09:00:00,44011.0,44995.832,984.8320000000022
2018-01-07 10:00:00,43108.0,44712.996,1604.9959999999992
2018-01-07 11:00:00,42073.0,43980.113,1907.1129999999976
2018-01-07 12:00:00,41093.0,42557.78,1464.7799999999988
2018-01-07 13:00:00,40208.0,41726.12,1518.1200000000026
2018-01-07 14:00:00,39512.0,41121.68,1609.6800000000003
2018-01-07 15:00:00,39432.0,40358.656,926.6560000000027
2018-01-07 16:00:00,40224.0,40638.336,414.33600000000297
2018-01-07 17:00:00,42185.0,41711.375,473.625
2018-01-07 18:00:00,45080.0,43660.875,1419.125
2018-01-07 19:00:00,45461.0,44067.586,1393.413999999997
2018-01-07 20:00:00,45034.0,44308.965,725.0350000000035
2018-01-07 21:00:00,44434.0,43721.613,712.3870000000024
2018-01-07 22:00:00,42933.0,42781.56,151.44000000000233
2018-01-07 23:00:00,40797.0,40728.87,68.12999999999738
2018-01-08 00:00:00,38911.0,39099.504,188.50400000000081
2018-01-08 01:00:00,37750.0,37164.715,585.2850000000035
2018-01-08 02:00:00,36931.0,37145.902,214.90200000000186
2018-01-08 03:00:00,36735.0,36741.71,6.709999999999127
2018-01-08 04:00:00,36815.0,36963.83,148.83000000000175
2018-01-08 05:00:00,37520.0,37164.95,355.0500000000029
2018-01-08 06:00:00,39490.0,37993.62,1496.3799999999974
2018-01-08 07:00:00,42657.0,40100.39,2556.6100000000006
2018-01-08 08:00:00,44098.0,43733.902,364.09799999999814
2018-01-08 09:00:00,43482.0,45008.043,1526.0429999999978
2018-01-08 10:00:00,42715.0,43774.06,1059.0599999999977
2018-01-08 11:00:00,41781.0,43139.734,1358.7339999999967
2018-01-08 12:00:00,41002.0,42233.86,1231.8600000000006
2018-01-08 13:00:00,40429.0,41403.7,974.6999999999971
2018-01-08 14:00:00,40210.0,40533.02,323.0199999999968
2018-01-08 15:00:00,40200.0,40629.348,429.34799999999814
2018-01-08 16:00:00,40385.0,41110.1,725.0999999999985
2018-01-08 17:00:00,41525.0,41619.67,94.66999999999825
2018-01-08 18:00:00,43487.0,42562.12,924.8799999999974
2018-01-08 19:00:00,43078.0,42864.934,213.0659999999989
2018-01-08 20:00:00,42112.0,42338.645,226.6449999999968
2018-01-08 21:00:00,40797.0,41438.598,641.5979999999981
2018-01-08 22:00:00,38819.0,39591.812,772.8119999999981
2018-01-08 23:00:00,36287.0,36672.97,385.97000000000116
2018-01-09 00:00:00,34077.0,34637.043,560.0429999999978
2018-01-09 01:00:00,32542.0,32850.64,308.6399999999994
2018-01-09 02:00:00,31723.0,31809.113,86.1130000000012
2018-01-09 03:00:00,31519.0,31825.51,306.5099999999984
2018-01-09 04:00:00,31773.0,32369.44,596.4399999999987
2018-01-09 05:00:00,32658.0,32763.896,105.89600000000064
2018-01-09 06:00:00,34755.0,34623.5,131.5
2018-01-09 07:00:00,37838.0,37197.05,640.9499999999971
2018-01-09 08:00:00,39453.0,39977.01,524.010000000002
2018-01-09 09:00:00,39082.0,40404.887,1322.8870000000024
2018-01-09 10:00:00,37433.0,40011.695,2578.6949999999997
2018-01-09 11:00:00,36088.0,37935.242,1847.2419999999984
2018-01-09 12:00:00,35048.0,36187.348,1139.3479999999981
2018-01-09 13:00:00,34261.0,35118.176,857.1759999999995
2018-01-09 14:00:00,33700.0,34525.473,825.4729999999981
2018-01-09 15:00:00,33336.0,34093.54,757.5400000000009
2018-01-09 16:00:00,33653.0,33956.02,303.0199999999968
2018-01-09 17:00:00,35024.0,35022.92,1.0800000000017462
2018-01-09 18:00:00,37868.0,36272.656,1595.3439999999973
2018-01-09 19:00:00,38506.0,38528.33,22.330000000001746
2018-01-09 20:00:00,38422.0,38243.89,178.11000000000058
2018-01-09 21:00:00,37926.0,38283.117,357.11699999999837
2018-01-09 22:00:00,36713.0,36826.656,113.65600000000268
2018-01-09 23:00:00,34699.0,34713.49,14.489999999997963
2018-01-10 00:00:00,32948.0,32572.684,375.3159999999989
2018-01-10 01:00:00,31748.0,31392.38,355.619999999999
2018-01-10 02:00:00,31277.0,30675.432,601.5679999999993
2018-01-10 03:00:00,31229.0,30933.098,295.9019999999982
2018-01-10 04:00:00,31481.0,31405.191,75.8090000000011
2018-01-10 05:00:00,32374.0,32413.965,39.965000000000146
2018-01-10 06:00:00,34680.0,33863.25,816.75
2018-01-10 07:00:00,38257.0,36464.246,1792.7540000000008
2018-01-10 08:00:00,39887.0,39629.504,257.4959999999992
2018-01-10 09:00:00,39115.0,40164.203,1049.2030000000013
2018-01-10 10:00:00,37469.0,39480.523,2011.523000000001
2018-01-10 11:00:00,36121.0,37360.383,1239.3830000000016
2018-01-10 12:00:00,35186.0,35521.02,335.0199999999968
2018-01-10 13:00:00,34554.0,34785.492,231.49199999999837
2018-01-10 14:00:00,34346.0,34238.9,107.09999999999854
2018-01-10 15:00:00,34436.0,34195.723,240.27700000000186
2018-01-10 16:00:00,34871.0,34472.57,398.4300000000003
2018-01-10 17:00:00,36115.0,35485.086,629.913999999997
2018-01-10 18:00:00,38266.0,37404.33,861.6699999999983
2018-01-10 19:00:00,38330.0,38435.96,105.95999999999913
2018-01-10 20:00:00,37819.0,37797.56,21.44000000000233
2018-01-10 21:00:00,36877.0,37337.652,460.65200000000186
2018-01-10 22:00:00,35196.0,35712.77,516.7699999999968
2018-01-10 23:00:00,32791.0,33103.555,312.5550000000003
2018-01-11 00:00:00,30501.0,31069.87,568.869999999999
2018-01-11 01:00:00,29017.0,29159.781,142.78099999999904
2018-01-11 02:00:00,28187.0,28157.354,29.64600000000064
2018-01-11 03:00:00,27795.0,28004.46,209.45999999999913
2018-01-11 04:00:00,27793.0,28200.229,407.22899999999936
2018-01-11 05:00:00,28512.0,29181.553,669.5529999999999
2018-01-11 06:00:00,30470.0,30718.941,248.9409999999989
2018-01-11 07:00:00,33645.0,33441.33,203.66999999999825
2018-01-11 08:00:00,35235.0,35461.715,226.7149999999965
2018-01-11 09:00:00,34868.0,36098.453,1230.4530000000013
2018-01-11 10:00:00,34204.0,35123.285,919.2850000000035
2018-01-11 11:00:00,33362.0,34472.695,1110.6949999999997
2018-01-11 12:00:00,32728.0,33230.6,502.59999999999854
2018-01-11 13:00:00,31971.0,32776.816,805.8159999999989
2018-01-11 14:00:00,31512.0,32068.71,556.7099999999991
2018-01-11 15:00:00,31207.0,31719.229,512.2289999999994
2018-01-11 16:00:00,31242.0,31541.512,299.5119999999988
2018-01-11 17:00:00,32224.0,32236.041,12.041000000001077
2018-01-11 18:00:00,34429.0,33564.664,864.336000000003
2018-01-11 19:00:00,34537.0,35406.36,869.3600000000006
2018-01-11 20:00:00,34045.0,34642.984,597.9839999999967
2018-01-11 21:00:00,33204.0,33936.64,732.6399999999994
2018-01-11 22:00:00,31601.0,32125.037,524.0370000000003
2018-01-11 23:00:00,29356.0,29826.936,470.9360000000015
2018-01-12 00:00:00,27256.0,27746.07,490.0699999999997
2018-01-12 01:00:00,25663.0,26086.621,423.6209999999992
2018-01-12 02:00:00,24661.0,24978.87,317.869999999999
2018-01-12 03:00:00,24174.0,24397.55,223.54999999999927
2018-01-12 04:00:00,24094.0,24429.318,335.3179999999993
2018-01-12 05:00:00,24465.0,24835.293,370.2930000000015
2018-01-12 06:00:00,26088.0,26709.0,621.0
2018-01-12 07:00:00,29162.0,28588.596,573.4039999999986
2018-01-12 08:00:00,31037.0,31131.092,94.09200000000055
2018-01-12 09:00:00,31251.0,32060.438,809.4379999999983
2018-01-12 10:00:00,31396.0,31633.484,237.48400000000038
2018-01-12 11:00:00,31684.0,31638.414,45.58599999999933
2018-01-12 12:00:00,31657.0,31935.613,278.6130000000012
2018-01-12 13:00:00,31388.0,31681.176,293.1759999999995
2018-01-12 14:00:00,31114.0,31317.184,203.1840000000011
2018-01-12 15:00:00,30765.0,31181.564,416.5639999999985
2018-01-12 16:00:00,30563.0,30959.947,396.9470000000001
2018-01-12 17:00:00,31364.0,31145.258,218.74199999999837
2018-01-12 18:00:00,32599.0,32552.912,46.08799999999974
2018-01-12 19:00:00,32187.0,33402.35,1215.3499999999985
2018-01-12 20:00:00,31384.0,32278.64,894.6399999999994
2018-01-12 21:00:00,30396.0,31071.164,675.1640000000007
2018-01-12 22:00:00,29162.0,29353.996,191.99599999999919
2018-01-12 23:00:00,27555.0,27736.693,181.6929999999993
2018-01-13 00:00:00,25757.0,25893.008,136.00800000000163
2018-01-13 01:00:00,24287.0,24340.395,53.39500000000044
2018-01-13 02:00:00,23486.0,23522.438,36.43799999999828
2018-01-13 03:00:00,23011.0,22869.424,141.57600000000093
2018-01-13 04:00:00,22909.0,22629.445,279.5550000000003
2018-01-13 05:00:00,23219.0,23016.492,202.50800000000163
2018-01-13 06:00:00,24194.0,24274.312,80.31200000000172
2018-01-13 07:00:00,25983.0,25398.459,584.5410000000011
2018-01-13 08:00:00,28120.0,27517.514,602.4860000000008
2018-01-13 09:00:00,30236.0,29179.066,1056.934000000001
2018-01-13 10:00:00,31832.0,30853.629,978.3709999999992
2018-01-13 11:00:00,32378.0,32371.639,6.361000000000786
2018-01-13 12:00:00,32213.0,32352.432,139.4320000000007
2018-01-13 13:00:00,31797.0,31898.045,101.04499999999825
2018-01-13 14:00:00,31539.0,31416.188,122.81200000000172
2018-01-13 15:00:00,31612.0,31368.014,243.9860000000008
2018-01-13 16:00:00,32436.0,31563.459,872.5410000000011
2018-01-13 17:00:00,34347.0,32931.082,1415.9179999999978
2018-01-13 18:00:00,36839.0,35252.395,1586.6050000000032
2018-01-13 19:00:00,37773.0,36488.707,1284.2929999999978
2018-01-13 20:00:00,37651.0,36669.58,981.4199999999983
2018-01-13 21:00:00,37814.0,36368.074,1445.9259999999995
2018-01-13 22:00:00,37173.0,36193.203,979.7969999999987
2018-01-13 23:00:00,36178.0,34542.004,1635.9959999999992
2018-01-14 00:00:00,34999.0,33313.62,1685.3799999999974
2018-01-14 01:00:00,34052.0,32445.064,1606.9360000000015
2018-01-14 02:00:00,33677.0,32165.375,1511.625
2018-01-14 03:00:00,33514.0,32302.09,1211.9099999999999
2018-01-14 04:00:00,33779.0,32525.34,1253.6599999999999
2018-01-14 05:00:00,34261.0,32908.254,1352.7459999999992
2018-01-14 06:00:00,35154.0,33706.59,1447.4100000000035
2018-01-14 07:00:00,36506.0,34854.965,1651.0350000000035
2018-01-14 08:00:00,37509.0,36502.805,1006.1949999999997
2018-01-14 09:00:00,38157.0,37292.66,864.3399999999965
2018-01-14 10:00:00,37769.0,37877.137,108.13700000000244
2018-01-14 11:00:00,37041.0,37446.56,405.5599999999977
2018-01-14 12:00:00,36218.0,36660.21,442.2099999999991
2018-01-14 13:00:00,35524.0,35500.703,23.29699999999866
2018-01-14 14:00:00,34919.0,35035.543,116.54299999999785
2018-01-14 15:00:00,34772.0,34476.87,295.1299999999974
2018-01-14 16:00:00,35327.0,34602.11,724.8899999999994
2018-01-14 17:00:00,37183.0,35960.22,1222.7799999999988
2018-01-14 18:00:00,40314.0,38593.992,1720.0080000000016
2018-01-14 19:00:00,41045.0,40108.113,936.8870000000024
2018-01-14 20:00:00,40864.0,40476.8,387.1999999999971
2018-01-14 21:00:00,40534.0,39929.914,604.086000000003
2018-01-14 22:00:00,39634.0,39126.67,507.33000000000175
2018-01-14 23:00:00,38126.0,37583.664,542.336000000003
2018-01-15 00:00:00,36672.0,35936.453,735.5469999999987
2018-01-15 01:00:00,35725.0,35019.1,705.9000000000015
2018-01-15 02:00:00,35288.0,35029.36,258.6399999999994
2018-01-15 03:00:00,35242.0,35062.12,179.87999999999738
2018-01-15 04:00:00,35464.0,35416.81,47.19000000000233
2018-01-15 05:00:00,36286.0,36026.043,259.95700000000215
2018-01-15 06:00:00,38086.0,36877.195,1208.8050000000003
2018-01-15 07:00:00,40321.0,39569.324,751.6759999999995
2018-01-15 08:00:00,41806.0,41372.63,433.3700000000026
2018-01-15 09:00:00,42175.0,42184.516,9.51600000000326
2018-01-15 10:00:00,42039.0,42639.08,600.0800000000017
2018-01-15 11:00:00,41519.0,42341.168,822.1679999999978
2018-01-15 12:00:00,40997.0,41697.84,700.8399999999965
2018-01-15 13:00:00,40388.0,41221.266,833.2660000000033
2018-01-15 14:00:00,39833.0,40502.824,669.8240000000005
2018-01-15 15:00:00,39223.0,40008.613,785.6129999999976
2018-01-15 16:00:00,39197.0,39519.62,322.6200000000026
2018-01-15 17:00:00,40239.0,39926.984,312.01600000000326
2018-01-15 18:00:00,42219.0,41794.05,424.9499999999971
2018-01-15 19:00:00,42249.0,42098.305,150.6949999999997
2018-01-15 20:00:00,41567.0,41904.207,337.20700000000215
2018-01-15 21:00:00,40555.0,41065.457,510.45700000000215
2018-01-15 22:00:00,38773.0,39217.754,444.7540000000008
2018-01-15 23:00:00,36323.0,36420.164,97.16399999999703
2018-01-16 00:00:00,34227.0,34676.516,449.51600000000326
2018-01-16 01:00:00,32737.0,32918.254,181.25400000000081
2018-01-16 02:00:00,32110.0,32029.91,80.09000000000015
